subspecies;island;site_name;subject_group;image_name;subject_id;workflow_id;task;reducer;data.aggregation_version;blurry;presence_no;presence_yes;presence_absence_exp
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB01-2-2_68.jpg;47986134;14370;T0;question_reducer;4.0.0;1;16;3;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB01-2-2_69.jpg;47986144;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB01-2-2_70.jpg;47986149;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB01-2-2_91.jpg;47986155;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB01-2-2_92.jpg;47986162;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB01-2-2_93.jpg;47986168;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB01-2-2_94.jpg;47986178;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB01-2-2_95.jpg;47986186;14370;T0;question_reducer;4.0.0;0;17;3;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB01-2-2_96.jpg;47986191;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_05.jpg;47986198;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_06.jpg;47986202;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_07.jpg;47986210;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_08.jpg;47986217;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_100.jpg;47986222;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_101.jpg;47986231;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_102.jpg;47986238;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_103.jpg;47986251;14370;T0;question_reducer;4.0.0;0;21;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_104.jpg;47986258;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_105.jpg;47986264;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_106.jpg;47986273;14370;T0;question_reducer;4.0.0;1;16;3;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_107.jpg;47986279;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_108.jpg;47986287;14370;T0;question_reducer;4.0.0;1;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_109.jpg;47986294;14370;T0;question_reducer;4.0.0;0;19;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_110.jpg;47986310;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_113.jpg;47986316;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_114.jpg;47986323;14370;T0;question_reducer;4.0.0;3;16;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_115.jpg;47986335;14370;T0;question_reducer;4.0.0;0;21;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_116.jpg;47986343;14370;T0;question_reducer;4.0.0;1;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_117.jpg;47986353;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_118.jpg;47986360;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_119.jpg;47986374;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_120.jpg;47986383;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_121.jpg;47986393;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_122.jpg;47986401;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_123.jpg;47986412;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_124.jpg;47986420;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_125.jpg;47986431;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_126.jpg;47986440;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_129.jpg;47986451;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_130.jpg;47986460;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_131.jpg;47986469;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_132.jpg;47986476;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_133.jpg;47986484;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_134.jpg;47986492;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_135.jpg;47986504;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_136.jpg;47986511;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_137.jpg;47986519;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_138.jpg;47986529;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_139.jpg;47986536;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_140.jpg;47986543;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_141.jpg;47986551;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_142.jpg;47986559;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_147.jpg;47986567;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_148.jpg;47986576;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_149.jpg;47986586;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_150.jpg;47986595;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_151.jpg;47986602;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_152.jpg;47986613;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_153.jpg;47986628;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_154.jpg;47986634;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_155.jpg;47986646;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_156.jpg;47986657;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_157.jpg;47986667;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_158.jpg;47986675;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_164.jpg;47986684;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_165.jpg;47986708;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_166.jpg;47986716;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_167.jpg;47986724;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_168.jpg;47986736;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_169.jpg;47986754;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_170.jpg;47986763;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_171.jpg;47986775;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_172.jpg;47986789;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_173.jpg;47986799;14370;T0;question_reducer;4.0.0;0;21;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_174.jpg;47986806;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_181.jpg;47986813;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_182.jpg;47986821;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_183.jpg;47986826;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_184.jpg;47986836;14370;T0;question_reducer;4.0.0;1;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_185.jpg;47986881;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_186.jpg;47986894;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_187.jpg;47986905;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_188.jpg;47986916;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_189.jpg;47986924;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_190.jpg;47986931;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_198.jpg;47986939;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_199.jpg;47986950;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_20.jpg;47986954;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_200.jpg;47986961;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_201.jpg;47986967;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_202.jpg;47986975;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_203.jpg;47986982;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_204.jpg;47986994;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_205.jpg;47987003;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_206.jpg;47987013;14370;T0;question_reducer;4.0.0;0;17;3;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_21.jpg;47987022;14370;T0;question_reducer;4.0.0;4;14;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_215.jpg;47987038;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_216.jpg;47987049;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_217.jpg;47987056;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_218.jpg;47987065;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_219.jpg;47987073;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_22.jpg;47987086;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_220.jpg;47987095;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_221.jpg;47987102;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_222.jpg;47987111;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_23.jpg;47987121;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_233.jpg;47987135;14370;T0;question_reducer;4.0.0;2;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_234.jpg;47987142;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_235.jpg;47987150;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_236.jpg;47987158;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_237.jpg;47987167;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_238.jpg;47987175;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_24.jpg;47987186;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_35.jpg;47987194;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_36.jpg;47987204;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_37.jpg;47987211;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_38.jpg;47987225;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_39.jpg;47987231;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_40.jpg;47987243;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_50.jpg;47987251;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_51.jpg;47987263;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_52.jpg;47987273;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_53.jpg;47987282;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_54.jpg;47987290;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_55.jpg;47987298;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_56.jpg;47987310;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_57.jpg;47987319;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_65.jpg;47987325;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_66.jpg;47987336;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_67.jpg;47987348;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_68.jpg;47987356;14370;T0;question_reducer;4.0.0;3;16;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_69.jpg;47987363;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_70.jpg;47987373;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_71.jpg;47987383;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_72.jpg;47987391;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_73.jpg;47987399;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_81.jpg;47987408;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_82.jpg;47987416;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_83.jpg;47987425;14370;T0;question_reducer;4.0.0;4;16;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_84.jpg;47987438;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_85.jpg;47987445;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_86.jpg;47987454;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_87.jpg;47987467;14370;T0;question_reducer;4.0.0;0;21;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_88.jpg;47987477;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_89.jpg;47987486;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_90.jpg;47987494;14370;T0;question_reducer;4.0.0;3;17;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_91.jpg;47987504;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_92.jpg;47987509;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_93.jpg;47987517;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_98.jpg;47987526;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-1_99.jpg;47987535;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_100.jpg;47987547;14370;T0;question_reducer;4.0.0;2;17;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_101.jpg;47987552;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_102.jpg;47987562;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_103.jpg;47987568;14370;T0;question_reducer;4.0.0;1;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_104.jpg;47987573;14370;T0;question_reducer;4.0.0;1;17;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_105.jpg;47987578;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_106.jpg;47987586;14370;T0;question_reducer;4.0.0;1;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_107.jpg;47987590;14370;T0;question_reducer;4.0.0;1;18;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_114.jpg;47987595;14370;T0;question_reducer;4.0.0;1;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_115.jpg;47987600;14370;T0;question_reducer;4.0.0;3;16;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_116.jpg;47987608;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_118.jpg;47987615;14370;T0;question_reducer;4.0.0;0;19;1;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_119.jpg;47987625;14370;T0;question_reducer;4.0.0;0;18;2;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_121.jpg;47987631;14370;T0;question_reducer;4.0.0;2;18;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_122.jpg;47987636;14370;T0;question_reducer;4.0.0;1;19;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_123.jpg;47987644;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_124.jpg;47987650;14370;T0;question_reducer;4.0.0;0;20;0;N
A. c. godzilla;San Cristobal;Playa Blanca (Punta Pitt);SRPB1;SRPB02-2-1_125.jpg;47987658;14370;T0;question_reducer;4.0.0;0;19;1;N
